line_number,log_level,content_type,priority,manual_annotation_needed,original_log,category,message
27071,UNKNOWN,stack_exception,1,True,at java.base@21.0.5/java.lang.Thread.runWith(Thread.java:1596),stack_exception,27071
13160,UNKNOWN,stack_exception,1,True,"2025-07-25T01:50:43.428596,""Caused by: java.util.ConcurrentModificationException",stack_exception,13160
6153,UNKNOWN,stack_exception,1,True,at org.gradle.process.internal.worker.child.SystemApplicationClassLoaderWorker.call(SystemApplicationClassLoaderWorker.java:72) [gradle-worker-main-8.14.2.jar:8.14.2],stack_exception,6153
14605,UNKNOWN,stack_exception,1,True,at io.netty.util.concurrent.FastThreadLocalRunnable.run(FastThreadLocalRunnable.java:30),stack_exception,14605
23573,UNKNOWN,stack_exception,1,True,"2025-07-25T02:08:43.160694,public SecurityFilterChain filterChain(HttpSecurity http) throws Exception {,unknown,github_issue,spring-projects/spring-security,14775,CustomUsernamePasswordAuthenticationFilter is not working with custom Form login in SpringBoot version 3.X,https://github.com/spring-projects/spring-security/issues/14775",stack_exception,23573
10474,UNKNOWN,stack_exception,1,True,at org.springframework.boot.docker.compose.core.DockerCompose.get(DockerCompose.java:92),stack_exception,10474
1427,UNKNOWN,stack_exception,1,True,at org.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:903),stack_exception,1427
22366,UNKNOWN,stack_exception,1,True,at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:227),stack_exception,22366
21875,UNKNOWN,stack_exception,1,True,at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:150) ~[tomcat-embed-core-10.1.20.jar:10.1.20],stack_exception,21875
6161,UNKNOWN,stack_exception,1,True,"2025-07-25T01:41:37.217575,""at java.base@17.0.3/jdk.internal.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method)",stack_exception,6161
14643,UNKNOWN,stack_exception,1,True,at reactor.netty.channel.ChannelOperationsHandler.channelRead(ChannelOperationsHandler.java:114),stack_exception,14643
17320,UNKNOWN,stack_exception,1,True,at org.springframework.web.util.DisconnectedClientHelper.isClientDisconnectedException(DisconnectedClientHelper.java:120),stack_exception,17320
3990,UNKNOWN,stack_exception,1,True,"2025-07-25T01:36:25.323237,""`OneTimeTokenAuthenticationFilter` throws an exception if `authenticationConverter` returns `null`. However, it seems reasonable that an application will have a downstream filter or controller method that handles `/login/ott` differently from the filter."",unknown,github_issue,spring-projects/spring-security,16780,OneTimeTokenAuthenticationFilter should propagate the request when there is no token in the request,https://github.com/spring-projects/spring-security/issues/16780",stack_exception,3990
7089,UNKNOWN,stack_exception,1,True,at net.sourceforge.htmlunit.corejs.javascript.Parser.bitAndExpr(Parser.java:2431),stack_exception,7089
17221,UNKNOWN,stack_exception,1,True,at org.springframework.boot.docker.compose.core.DefaultDockerCompose.up(DefaultDockerCompose.java:56) ~[spring-boot-docker-compose-3.4.3.jar:3.4.3],stack_exception,17221
14353,UNKNOWN,stack_exception,1,True,"at org.springframework.security.jackson2.SecurityJackson2Modules.getModules(SecurityJackson2Modules.java:146)"",unknown,github_issue,spring-projects/spring-security,15749,SecurityJackson2Modules.getModules(): Cannot load module org.springframework.security.cas.jackson2.CasJackson2Module,https://github.com/spring-projects/spring-security/issues/15749",stack_exception,14353
6776,UNKNOWN,stack_exception,1,True,.exceptionHandling((exceptions) -> exceptions,stack_exception,6776
21292,UNKNOWN,stack_exception,1,True,at org.springframework.context.support.AbstractApplicationContext.invokeBeanFactoryPostProcessors(AbstractApplicationContext.java:791) ~[spring-context-6.2.2.jar:6.2.2],stack_exception,21292
21832,UNKNOWN,stack_exception,1,True,at io.undertow.servlet.handlers.FilterHandler$FilterChainImpl.doFilter(FilterHandler.java:129),stack_exception,21832
19008,UNKNOWN,stack_exception,1,True,|_   Mono.switchIfEmpty ⇢ at org.springframework.security.web.server.authorization.AuthorizationWebFilter.filter(AuthorizationWebFilter.java:56),stack_exception,19008
13694,UNKNOWN,stack_exception,1,True,at org.springframework.beans.factory.support.BeanDefinitionValueResolver.resolveValueIfNecessary(BeanDefinitionValueResolver.java:191) ~[spring-beans-6.2.0-RC1.jar:6.2.0-RC1],stack_exception,13694
16855,UNKNOWN,stack_exception,1,True,at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:175) ~[tomcat-embed-core-10.1.20.jar:10.1.20],stack_exception,16855
25522,UNKNOWN,stack_exception,1,True,at java.base/java.lang.reflect.Method.invoke(Method.java:568),stack_exception,25522
13294,UNKNOWN,stack_exception,1,True,at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:227) ~[spring-security-web-6.3.0.jar:6.3.0],stack_exception,13294
3506,UNKNOWN,stack_exception,1,True,at java.base/jdk.internal.reflect.DirectConstructorHandleAccessor.newInstance(DirectConstructorHandleAccessor.java:62) ~[na:na],stack_exception,3506
10797,UNKNOWN,stack_exception,1,True,at org.springframework.boot.docker.compose.lifecycle.DockerComposeLifecycleManager.getDockerCompose(DockerComposeLifecycleManager.java:166),stack_exception,10797
3509,UNKNOWN,stack_exception,1,True,at org.springframework.beans.BeanUtils.instantiateClass(BeanUtils.java:209) ~[spring-beans-6.2.5.jar:6.2.5],stack_exception,3509
16601,UNKNOWN,stack_exception,1,True,at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:240) ~[spring-security-web-6.2.4.jar:6.2.4],stack_exception,16601
21478,ERROR,stack_exception,1,True,Caused by: java.lang.IllegalStateException: Error processing condition on org.springframework.boot.autoconfigure.thymeleaf.TemplateEngineConfigurations$DefaultTemplateEngineConfiguration.templateEngine,stack_exception,21478
18789,UNKNOWN,stack_exception,1,True,|_  Mono.defaultIfEmpty ⇢ at org.springframework.security.web.server.authorization.DelegatingReactiveAuthorizationManager.check(DelegatingReactiveAuthorizationManager.java:65),stack_exception,18789
14129,UNKNOWN,stack_exception,1,True,at java.base/java.net.URLClassLoader.findClass(Unknown Source),stack_exception,14129
22603,UNKNOWN,stack_exception,1,True,at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:240) ~[spring-security-web-6.4.2.jar:6.4.2],stack_exception,22603
15438,UNKNOWN,stack_exception,1,True,* @throws IllegalArgumentException IllegalArgumentException,stack_exception,15438
1686,UNKNOWN,stack_exception,1,True,"2025-07-25T01:29:06.803444,What do you think about this? I could understand AuthenticationServiceException is more for any DB or API failure during authentication process but throwing in JwtAuthenticationProvider might not be right since the JWTs are always self contained,unknown,github_issue,spring-projects/spring-security,17234,Unhandled AuthenticationServiceException in the default exception handing of http filter chain (Resource Server),https://github.com/spring-projects/spring-security/issues/17234",stack_exception,1686
1178,ERROR,stack_exception,1,True,"2025-07-25T01:27:03.970020,* [HHH-18891] - java.lang.AssertionError generated in getResolvedInstance even though NotFound IGNORE set,unknown,github_issue,spring-projects/spring-security,17353,Bump org.hibernate.orm:hibernate-core from 6.6.17.Final to 6.6.18.Final,https://github.com/spring-projects/spring-security/pull/17353",stack_exception,1178
19125,UNKNOWN,stack_exception,1,True,at reactor.core.publisher.FluxFlatMap$FlatMapMain.drain(FluxFlatMap.java:592) ~[reactor-core-3.6.6.jar:3.6.6],stack_exception,19125
10303,UNKNOWN,stack_exception,1,True,at org.apache.catalina.core.ApplicationDispatcher.dispatch(ApplicationDispatcher.java:531) ~[tomcat-embed-core-10.1.33.jar:10.1.33],stack_exception,10303
22842,UNKNOWN,stack_exception,1,True,at java.base/java.util.stream.ReduceOps$ReduceOp.evaluateSequential(ReduceOps.java:921),stack_exception,22842
7061,UNKNOWN,stack_exception,1,True,at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103),stack_exception,7061
11690,UNKNOWN,stack_exception,1,True,"at java.lang.Thread.run(java.base@17.0.13/Thread.java:840)"",unknown,github_issue,spring-projects/spring-boot,45285,process-aot  stuck,https://github.com/spring-projects/spring-boot/issues/45285",stack_exception,11690
5526,UNKNOWN,stack_exception,1,True,throws IOException {,stack_exception,5526
1253,UNKNOWN,stack_exception,1,True,"2025-07-25T01:27:21.063192,""<li><a href=""""https://github.com/spring-io/spring-javaformat/commit/cdcd8fcce92c5230881a9d354fd8d02b8657c79e""""><code>cdcd8fc</code></a> Fix UnsupportedOperationException with IDEA 'scratch file'</li>"",unknown,github_issue,spring-projects/spring-security,17336,Bump io-spring-javaformat from 0.0.46 to 0.0.47,https://github.com/spring-projects/spring-security/pull/17336",stack_exception,1253
16079,ERROR,stack_exception,1,True,native-query-error3-review-1  | 	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.invokeInitMethods(AbstractAutowireCapableBeanFactory.java:1859),stack_exception,16079
8315,INFO,stack_exception,1,True,2706 | [INFO]     [creator]     	at java.base/java.lang.ClassLoader.loadClass(ClassLoader.java:490),stack_exception,8315
10261,UNKNOWN,stack_exception,1,True,at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:374) ~[spring-security-web-6.4.1.jar:6.4.1],stack_exception,10261
15135,UNKNOWN,stack_exception,1,True,at org.springframework.boot.SpringApplication.run(SpringApplication.java:1361),stack_exception,15135
22260,UNKNOWN,stack_exception,1,True,"2025-07-25T02:06:55.876177,""java.lang.IllegalArgumentException: There is no PasswordEncoder mapped for the id """"null""""",stack_exception,22260
6997,UNKNOWN,stack_exception,1,True,at org.gradle.launcher.exec.BuildCompletionNotifyingBuildActionRunner.run(BuildCompletionNotifyingBuildActionRunner.java:41),stack_exception,6997
438,UNKNOWN,stack_exception,1,True,at org.gradle.api.internal.project.taskfactory.StandardTaskAction.doExecute(StandardTaskAction.java:58),stack_exception,438
1315,ERROR,stack_exception,1,True,[ERROR] com.christdoes.notaris.web.rest.UserProfileResourceIT.createUserProfile -- Time elapsed: 0.020 s <<< FAILURE!,stack_exception,1315
5962,UNKNOWN,stack_exception,1,True,at java.base/java.util.stream.ReferencePipeline$3$1.accept(ReferencePipeline.java:197) ~[?:?],stack_exception,5962
22161,UNKNOWN,stack_exception,1,True,at tce.integrations.rest.CustomerDistribution.CustomerDistributionInvoker.lambda$new$1(CustomerDistributionInvoker.java:125) ~[main/:na],stack_exception,22161
3927,UNKNOWN,stack_exception,1,True,at org.springframework.security.oauth2.core.endpoint.DefaultMapOAuth2AccessTokenResponseConverter.convert(DefaultMapOAuth2AccessTokenResponseConverter.java:64) ~[classes/:na],stack_exception,3927
5089,UNKNOWN,stack_exception,1,True,at org.junit.platform.launcher.core.EngineExecutionOrchestrator.execute(EngineExecutionOrchestrator.java:107),stack_exception,5089
16705,UNKNOWN,stack_exception,1,True,at org.apache.tomcat.util.threads.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1191) ~[tomcat-embed-core-10.1.20.jar:10.1.20],stack_exception,16705
7616,UNKNOWN,stack_exception,1,True,at net.sourceforge.htmlunit.corejs.javascript.Parser.primaryExpr(Parser.java:3089),stack_exception,7616
7075,UNKNOWN,stack_exception,1,True,at net.sourceforge.htmlunit.corejs.javascript.Parser.statementHelper(Parser.java:1240),stack_exception,7075
600,UNKNOWN,stack_exception,1,True,at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method),stack_exception,600
16074,ERROR,stack_exception,1,True,native-query-error3-review-1  | 	at org.springframework.orm.jpa.vendor.SpringHibernateJpaPersistenceProvider.createContainerEntityManagerFactory(SpringHibernateJpaPersistenceProvider.java:66),stack_exception,16074
10317,UNKNOWN,stack_exception,1,True,at org.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:52) ~[tomcat-embed-core-10.1.33.jar:10.1.33],stack_exception,10317
26742,UNKNOWN,stack_exception,1,True,at org.springframework.context.aot.ContextAotProcessor.doProcess(ContextAotProcessor.java:84),stack_exception,26742
1397,UNKNOWN,stack_exception,1,True,at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:195),stack_exception,1397
27044,UNKNOWN,stack_exception,1,True,at io.netty.resolver.dns.DnsNameResolver.doResolveAllUncached(DnsNameResolver.java:1227),stack_exception,27044
16519,UNKNOWN,stack_exception,1,True,"2025-07-25T01:58:02.061891,""It all started when I override to use `#loadUserDetails` and throw accompanying `UserNameNotFoundException` straightforwardly, then I got advice from sonarqube and I think It's on point.",stack_exception,16519
16829,UNKNOWN,stack_exception,1,True,at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:240) ~[spring-security-web-6.2.4.jar:6.2.4],stack_exception,16829
5157,UNKNOWN,stack_exception,1,True,org.gradle.api.tasks.TaskExecutionException: Execution failed for task ':sgbcs-api:test'.,stack_exception,5157
1615,UNKNOWN,stack_exception,1,True,at org.springframework.test.web.reactive.server.StatusAssertions.assertStatusAndReturn(StatusAssertions.java:236),stack_exception,1615
19402,UNKNOWN,stack_exception,1,True,at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBeanInstance(AbstractAutowireCapableBeanFactory.java:1214),stack_exception,19402
1067,ERROR,stack_exception,1,True,"2025-05-29T18:01:10.348+01:00  INFO 62676 --- [notaries] [ream-1721626063] [                                                 ] c.c.n.config.PostgreSqlTestContainer     : STDERR: 2025-05-29 17:01:10.347 UTC [88] ERROR:  duplicate key value violates unique constraint """"jhi_order_pkey""""",stack_exception,1067
17964,UNKNOWN,stack_exception,1,True,"public String handleCompromisedPasswordException(CompromisedPasswordException ex, RedirectAttributes attributes) {",stack_exception,17964
14946,UNKNOWN,stack_exception,1,True,"2025-07-25T01:54:00.583427,throws AccessDeniedException {,unknown,github_issue,spring-projects/spring-security,15704,Documentation inconsistency in AuthorizationManager's verify method return type,https://github.com/spring-projects/spring-security/issues/15704",stack_exception,14946
24164,ERROR,stack_exception,1,True,"2025-07-25T02:10:19.028713,@1livv Could you Sync your repository with the main one? Otherwise I will have to create a new one. There are some changes that impact the changes in this PR,unknown,github_issue,spring-projects/spring-security,14676,Send saml logout response even when validation errors happen,https://github.com/spring-projects/spring-security/pull/14676",stack_exception,24164
